gvkey,splticrm,spsdrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
004274, , , ,6/30/2013,Portland,Electro Scientific Industries Inc,4520,452030,45,45203010,D,USA,335999,3690,220,925,B-,OR,ELECTRO SCIENTIFIC INDS INC,ESIO
004274, , , ,7/31/2013,Portland,Electro Scientific Industries Inc,4520,452030,45,45203010,D,USA,335999,3690,220,925,B-,OR,ELECTRO SCIENTIFIC INDS INC,ESIO
004274, , , ,8/31/2013,Portland,Electro Scientific Industries Inc,4520,452030,45,45203010,D,USA,335999,3690,220,925,B-,OR,ELECTRO SCIENTIFIC INDS INC,ESIO
004274, , , ,9/30/2013,Portland,Electro Scientific Industries Inc,4520,452030,45,45203010,D,USA,335999,3690,220,925,B-,OR,ELECTRO SCIENTIFIC INDS INC,ESIO
004274, , , ,10/31/2013,Portland,Electro Scientific Industries Inc,4520,452030,45,45203010,D,USA,335999,3690,220,925,B-,OR,ELECTRO SCIENTIFIC INDS INC,ESIO
004275, , , ,1/31/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,2/28/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,3/31/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,4/30/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,5/31/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,6/30/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,7/31/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,8/31/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,9/30/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,10/31/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,11/30/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,12/31/2010,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,1/31/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,2/28/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,3/31/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,4/30/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,5/31/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,6/30/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,7/31/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,8/31/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,9/30/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,10/31/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,11/30/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,12/31/2011,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,1/31/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,2/29/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,3/31/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,4/30/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,5/31/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,6/30/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,7/31/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,8/31/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,9/30/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,10/31/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,11/30/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,12/31/2012,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,1/31/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,2/28/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,3/31/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,4/30/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,5/31/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,6/30/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,7/31/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,8/31/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,9/30/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004275, , , ,10/31/2013,Minnetonka,Electro-Sensors Inc,4520,452030,45,45203010,D,USA,334513,3823,230,940,B-,MN,ELECTRO-SENSORS INC,ELSE
004279, , , ,1/31/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,2/28/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,3/31/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,4/30/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,5/31/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,6/30/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,7/31/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,8/31/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,9/30/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,10/31/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,11/30/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,12/31/2010,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,1/31/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,2/28/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,3/31/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,4/30/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,5/31/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,6/30/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,7/31/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004279, , , ,8/31/2011,Norcross,EMS Technologies Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B-,GA,EMS TECHNOLOGIES INC,ELMG
004292, , , ,1/31/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,2/28/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,3/31/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,4/30/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,5/31/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,6/30/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,7/31/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,8/31/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,9/30/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,10/31/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,11/30/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,12/31/2010,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,1/31/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,2/28/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,3/31/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,4/30/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,5/31/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,6/30/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,7/31/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,8/31/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,9/30/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,10/31/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,11/30/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,12/31/2011,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,1/31/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,2/29/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,3/31/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,4/30/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,5/31/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,6/30/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,7/31/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,8/31/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,9/30/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,10/31/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,11/30/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,12/31/2012,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,1/31/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,2/28/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,3/31/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,4/30/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,5/31/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,6/30/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,7/31/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,8/31/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,9/30/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004292, , , ,10/31/2013,Waukesha,Electronic Tele-Communications Inc.,4520,452010,45,45201020,D,USA,334210,3661,180,940,B,WI,ELECTR TELE-COMMUNCTN,ETCIA
004296, , , ,1/31/2010,White Haven,Emcee Broadcast Products Inc,4520,452030,45,45203010,D,USA,334220,3663,180,940, ,PA,EMCEE BROADCAST PRODUCTS INC,ECIN
004296, , , ,2/28/2010,White Haven,Emcee Broadcast Products Inc,4520,452030,45,45203010,D,USA,334220,3663,180,940, ,PA,EMCEE BROADCAST PRODUCTS INC,ECIN
004296, , , ,3/31/2010,White Haven,Emcee Broadcast Products Inc,4520,452030,45,45203010,D,USA,334220,3663,180,940, ,PA,EMCEE BROADCAST PRODUCTS INC,ECIN
004296, , , ,4/30/2010,White Haven,Emcee Broadcast Products Inc,4520,452030,45,45203010,D,USA,334220,3663,180,940, ,PA,EMCEE BROADCAST PRODUCTS INC,ECIN
004296, , , ,5/31/2010,White Haven,Emcee Broadcast Products Inc,4520,452030,45,45203010,D,USA,334220,3663,180,940, ,PA,EMCEE BROADCAST PRODUCTS INC,ECIN
004296, , , ,6/30/2010,White Haven,Emcee Broadcast Products Inc,4520,452030,45,45203010,D,USA,334220,3663,180,940, ,PA,EMCEE BROADCAST PRODUCTS INC,ECIN
004296, , , ,7/31/2010,White Haven,Emcee Broadcast Products Inc,4520,452030,45,45203010,D,USA,334220,3663,180,940, ,PA,EMCEE BROADCAST PRODUCTS INC,ECIN
004340, , , ,1/31/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,2/28/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,3/31/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,4/30/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,5/31/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,6/30/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,7/31/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,8/31/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,9/30/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,10/31/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,11/30/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,12/31/2010,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,1/31/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,2/28/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,3/31/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,4/30/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,5/31/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,6/30/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,7/31/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,8/31/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,9/30/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,10/31/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,11/30/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,12/31/2011,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,1/31/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,2/29/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,3/31/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,4/30/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,5/31/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,6/30/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,7/31/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,8/31/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,9/30/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,10/31/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,11/30/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,12/31/2012,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,1/31/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
004340, , , ,2/28/2013,Costa Mesa,Emulex Corp.,4520,452010,45,45201020,D,USA,3342,3576,190,940,C,CA,EMULEX CORP,ELX
